"Name","TaskType","ProgressType","Set","TID","InfoTID","IconSWF","IconExportName","Score","DurationMinutes","Quantity","Quantity2","Data1","Data2","SelectionWeight","ReviveCost","Disabled"
"DestroyElixirStoragesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_ELIXIRSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","sc/buildings.sc","elixir_storage_level10",600,1440,12,,"Elixir Storage",,10,15,
"DestroyGoldMinesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_GOLDMINES","TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","sc/buildings.sc","goldmine_lvl6",150,180,5,,"Gold Mine",,20,5,
"DestroyGoldMines_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_GOLDMINES","TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","sc/buildings.sc","goldmine_lvl8",300,480,10,,"Gold Mine",,15,10,
"DestroyGoldMinesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_GOLDMINES","TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","sc/buildings.sc","goldmine_lvl10",600,1440,20,,"Gold Mine",,10,15,
"DestroyGoldStoragesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_GOLDSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","sc/buildings.sc","gold_storage_lvl6",150,180,3,,"Gold Storage",,20,5,
"DestroyGoldStorages_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_GOLDSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","sc/buildings.sc","gold_storage_lvl6",300,480,6,,"Gold Storage",,15,10,
"DestroyGoldStoragesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_GOLDSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","sc/buildings.sc","gold_storage_lvl6",600,1440,12,,"Gold Storage",,10,15,
"DestroyInfernoTowersSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_INFERNOTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","sc/buildings.sc","dark_tower_lvl2",200,180,3,,"Dark Tower",,15,5,
"DestroyInfernoTowers_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_INFERNOTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","sc/buildings.sc","dark_tower_lvl2",400,480,6,,"Dark Tower",,10,10,
"DestroyInfernoTowersEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_INFERNOTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","sc/buildings.sc","dark_tower_lvl2",800,1440,12,,"Dark Tower",,5,15,
"DestroyKingAltarsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_KINGALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","sc/buildings.sc","heroaltar_barbarian_king_lvl1",150,180,1,,"Hero Altar Barbarian King",,20,5,
"DestroyKingAltars_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_KINGALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","sc/buildings.sc","heroaltar_barbarian_king_lvl1",300,480,2,,"Hero Altar Barbarian King",,15,10,
"DestroyKingAltarsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_KINGALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","sc/buildings.sc","heroaltar_barbarian_king_lvl1",600,1440,4,,"Hero Altar Barbarian King",,10,15,
"DestroyLaboratoriesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_LABORATORIES","TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","sc/buildings.sc","laboratory_lvl3",150,180,1,,"Laboratory",,20,5,
"DestroyLaboratories_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_LABORATORIES","TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","sc/buildings.sc","laboratory_lvl5",300,480,2,,"Laboratory",,15,10,
"DestroyLaboratoriesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_LABORATORIES","TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","sc/buildings.sc","laboratory_lvl7",600,1440,4,,"Laboratory",,10,15,
"DestroyMortarsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_MORTARS","TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","sc/buildings.sc","mortar_lvl4",150,180,4,,"Mortar",,20,5,
"DestroyMortars_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_MORTARS","TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","sc/buildings.sc","mortar_lvl4",300,480,8,,"Mortar",,15,10,
"DestroyMortarsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_MORTARS","TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","sc/buildings.sc","mortar_lvl4",600,1440,15,,"Mortar",,10,15,
"DestroyQueenAltarsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","sc/buildings.sc","heroaltar_archer_queen_lvl1",150,180,1,,"Hero Altar Archer Queen",,20,5,
"DestroyQueenAltars_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","sc/buildings.sc","heroaltar_archer_queen_lvl1",300,480,2,,"Hero Altar Archer Queen",,15,10,
"DestroyQueenAltarsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","sc/buildings.sc","heroaltar_archer_queen_lvl1",600,1440,4,,"Hero Altar Archer Queen",,10,15,
"DestroyScattershotsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_SCATTERSHOTS","TID_CLANGAMES_TASK_INFO_DESTROY_SCATTERSHOTS","sc/buildings.sc","ice_breaker_lvl1",200,180,2,,"Scattershot",,10,5,
"DestroyScattershots_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_SCATTERSHOTS","TID_CLANGAMES_TASK_INFO_DESTROY_SCATTERSHOTS","sc/buildings.sc","ice_breaker_lvl1",400,480,4,,"Scattershot",,5,10,
"DestroyScattershotsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_SCATTERSHOTS","TID_CLANGAMES_TASK_INFO_DESTROY_SCATTERSHOTS","sc/buildings.sc","ice_breaker_lvl1",800,1440,8,,"Scattershot",,3,15,
"DestroySpellFactoriesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_SPELLFACTORIES","TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","sc/buildings.sc","spell_factory_lvl3",150,180,1,,"Spell Forge",,20,5,
"DestroySpellFactories_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_SPELLFACTORIES","TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","sc/buildings.sc","spell_factory_lvl3",300,480,2,,"Spell Forge",,15,10,
"DestroySpellFactoriesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_SPELLFACTORIES","TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","sc/buildings.sc","spell_factory_lvl3",600,1440,4,,"Spell Forge",,10,15,
"DestroyTeslaTowersSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_TESLATOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","sc/buildings.sc","teslatower_lvl5_setup",150,180,3,,"Tesla Tower",,20,5,
"DestroyTeslaTowers_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_TESLATOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","sc/buildings.sc","teslatower_lvl5_setup",300,480,6,,"Tesla Tower",,15,10,
"DestroyTeslaTowersEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_TESLATOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","sc/buildings.sc","teslatower_lvl5_setup",600,1440,12,,"Tesla Tower",,10,15,
"DestroyWardenAltarsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","sc/buildings.sc","heroaltar_elder_lvl1",150,180,1,,"Hero Altar Grand Warden",,20,5,
"DestroyWardenAltars_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","sc/buildings.sc","heroaltar_elder_lvl1",300,480,2,,"Hero Altar Grand Warden",,15,10,
"DestroyWardenAltarsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","sc/buildings.sc","heroaltar_elder_lvl1",600,1440,4,,"Hero Altar Grand Warden",,10,15,
"DestroyWizardTowersSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_WIZARDTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","sc/buildings.sc","wizard_tower_lvl4",150,180,3,,"Wizard Tower",,20,5,
"DestroyWizardTowers_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_WIZARDTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","sc/buildings.sc","wizard_tower_lvl7",300,480,6,,"Wizard Tower",,15,10,
"DestroyWizardTowersEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_WIZARDTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","sc/buildings.sc","wizard_tower_lvl9",600,1440,12,,"Wizard Tower",,10,15,
"DestroyXbowsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_XBOWS","TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","sc/buildings.sc","rapidfire_turret_lvl1",150,180,3,,"Bow",,15,5,
"DestroyXbows_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_XBOWS","TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","sc/buildings.sc","rapidfire_turret_lvl3",300,480,6,,"Bow",,10,10,
"DestroyXbowsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_XBOWS","TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","sc/buildings.sc","rapidfire_turret_lvl5",600,1440,12,,"Bow",,5,15,
"DestroyAirDefense2Small_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_AIRBOMBS","TID_CLANGAMES_TASK_INFO_DESTROY_BB_AIRBOMBS","sc/buildings2.sc","airDefence_factory_lvl2",150,180,1,,"Air Defense2",,75,5,
"DestroyAirDefense2_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_AIRBOMBS","TID_CLANGAMES_TASK_INFO_DESTROY_BB_AIRBOMBS","sc/buildings2.sc","airDefence_factory_lvl3",300,480,2,,"Air Defense2",,50,10,
"DestroyAirDefense2Epic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_AIRBOMBS","TID_CLANGAMES_TASK_INFO_DESTROY_BB_AIRBOMBS","sc/buildings2.sc","airDefence_factory_lvl4",600,1440,4,,"Air Defense2",,25,15,
"DestroyAirDefenseMiniSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_FIRECRACKERS","TID_CLANGAMES_TASK_INFO_DESTROY_BB_FIRECRACKERS","sc/buildings2.sc","airDefence_box_lvl4",100,180,3,,"Air Defense Mini",,75,5,
"DestroyAirDefenseMini_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_FIRECRACKERS","TID_CLANGAMES_TASK_INFO_DESTROY_BB_FIRECRACKERS","sc/buildings2.sc","airDefence_box_lvl5",200,480,7,,"Air Defense Mini",,50,10,
"DestroyAirDefenseMiniEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_FIRECRACKERS","TID_CLANGAMES_TASK_INFO_DESTROY_BB_FIRECRACKERS","sc/buildings2.sc","airDefence_box_lvl6",400,1440,15,,"Air Defense Mini",,25,15,
"DestroyBBArcherTowersSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_ARCHERTOWER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_ARCHERTOWER","sc/buildings2.sc","adv_archer_tower_lvl2",100,180,2,,"Archer Tower2",,75,5,
"DestroyBBArcherTowers_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_ARCHERTOWER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_ARCHERTOWER","sc/buildings2.sc","adv_archer_tower_lvl4",200,480,4,,"Archer Tower2",,50,10,
"DestroyBBArcherTowersEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_ARCHERTOWER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_ARCHERTOWER","sc/buildings2.sc","adv_archer_tower_lvl6",400,1440,8,,"Archer Tower2",,25,15,
"DestroyClockTowerSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_CLOCKTOWER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_CLOCKTOWER","sc/buildings2.sc","clocktower_lvl1",100,180,1,,"Clock Tower",,75,5,
"DestroyClockTower_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_CLOCKTOWER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_CLOCKTOWER","sc/buildings2.sc","clocktower_lvl3",200,480,2,,"Clock Tower",,50,10,
"DestroyClockTowerEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_CLOCKTOWER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_CLOCKTOWER","sc/buildings2.sc","clocktower_lvl5",400,1440,4,,"Clock Tower",,25,15,
"DestroyCrusherSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_CRUSHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_CRUSHER","sc/buildings2.sc","Crusher_lvl2",150,180,2,,"Crusher",,60,5,
"DestroyCrusher_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_CRUSHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_CRUSHER","sc/buildings2.sc","Crusher_lvl4",300,480,4,,"Crusher",,40,10,
"DestroyCrusherEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_CRUSHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_CRUSHER","sc/buildings2.sc","Crusher_lvl6",600,1440,7,,"Crusher",,20,15,
"DestroyDoubleCannonSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_DOUBLECANNON","TID_CLANGAMES_TASK_INFO_DESTROY_BB_DOUBLECANNON","sc/buildings2.sc","doubleCannon_lvl2",150,180,2,,"Double Cannon",,75,5,
"DestroyDoubleCannon_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_DOUBLECANNON","TID_CLANGAMES_TASK_INFO_DESTROY_BB_DOUBLECANNON","sc/buildings2.sc","doubleCannon_lvl4",300,480,4,,"Double Cannon",,50,10,
"DestroyDoubleCannonEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_DOUBLECANNON","TID_CLANGAMES_TASK_INFO_DESTROY_BB_DOUBLECANNON","sc/buildings2.sc","doubleCannon_lvl6",600,1440,8,,"Double Cannon",,25,15,
"DestroyFlamerSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_ROASTER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_ROASTER","sc/buildings2.sc","Flamer_lvl2",150,180,1,,"Flamer",,20,5,
"DestroyFlamer_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_ROASTER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_ROASTER","sc/buildings2.sc","Flamer_lvl4",300,480,2,,"Flamer",,10,10,
"DestroyFlamerEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_ROASTER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_ROASTER","sc/buildings2.sc","Flamer_lvl6",600,1440,4,,"Flamer",,5,15,
"DestroyGemMineSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_GEMMINE","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GEMMINE","sc/buildings2.sc","gem_mine_lvl2",100,180,1,,"Gem Mine",,75,5,
"DestroyGemMine_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_GEMMINE","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GEMMINE","sc/buildings2.sc","gem_mine_lvl4",200,480,2,,"Gem Mine",,50,10,
"DestroyGemMineEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_GEMMINE","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GEMMINE","sc/buildings2.sc","gem_mine_lvl6",400,1440,4,,"Gem Mine",,25,15,
"DestroyGiantCannonSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_GIANTCANNON","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GIANTCANNON","sc/buildings2.sc","megaCannon_lvl4",150,180,1,,"Giant Cannon",,60,5,
"DestroyGiantCannon_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_GIANTCANNON","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GIANTCANNON","sc/buildings2.sc","megaCannon_lvl6",300,480,2,,"Giant Cannon",,40,10,
"DestroyGiantCannonEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_GIANTCANNON","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GIANTCANNON","sc/buildings2.sc","megaCannon_lvl8",600,1440,4,,"Giant Cannon",,20,15,
"DestroyGuardPostSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_GUARDPOST","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GUARDPOST","sc/buildings2.sc","GuardPost_lvl4",100,180,1,,"Guard Post",,75,5,
"DestroyGuardPost_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_GUARDPOST","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GUARDPOST","sc/buildings2.sc","GuardPost_lvl6",200,480,2,,"Guard Post",,50,10,
"DestroyGuardPostEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_GUARDPOST","TID_CLANGAMES_TASK_INFO_DESTROY_BB_GUARDPOST","sc/buildings2.sc","GuardPost_lvl8",400,1440,4,,"Guard Post",,25,15,
"DestroyLaboratory2Small_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_STARLABORATORY","TID_CLANGAMES_TASK_INFO_DESTROY_BB_STARLABORATORY","sc/buildings2.sc","Telescope_lvl2",100,180,1,,"Laboratory2",,75,5,
"DestroyLaboratory2_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_STARLABORATORY","TID_CLANGAMES_TASK_INFO_DESTROY_BB_STARLABORATORY","sc/buildings2.sc","Telescope_lvl4",200,480,2,,"Laboratory2",,50,10,
"DestroyLaboratory2Epic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_STARLABORATORY","TID_CLANGAMES_TASK_INFO_DESTROY_BB_STARLABORATORY","sc/buildings2.sc","Telescope_lvl6",400,1440,4,,"Laboratory2",,25,15,
"DestroyLavaLauncherSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_LAVALAUNCHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_LAVALAUNCHER","sc/buildings2.sc","Lava_Launcher_lvl2",150,180,1,,"LavaLauncher",,20,5,
"DestroyLavaLauncher_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_LAVALAUNCHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_LAVALAUNCHER","sc/buildings2.sc","Lava_Launcher_lvl4",300,480,2,,"LavaLauncher",,10,10,
"DestroyLavaLauncherEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_LAVALAUNCHER","TID_CLANGAMES_TASK_INFO_DESTROY_BB_LAVALAUNCHER","sc/buildings2.sc","Lava_Launcher_lvl6",600,1440,4,,"LavaLauncher",,5,15,
"DestroyMegaTeslaSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_MEGATESLA","TID_CLANGAMES_TASK_INFO_DESTROY_BB_MEGATESLA","sc/buildings2.sc","mega_tesla_lvl4",150,180,1,,"Mega Tesla",,20,5,
"DestroyMegaTesla_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_MEGATESLA","TID_CLANGAMES_TASK_INFO_DESTROY_BB_MEGATESLA","sc/buildings2.sc","mega_tesla_lvl4",300,480,2,,"Mega Tesla",,10,10,
"DestroyMegaTeslaEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_MEGATESLA","TID_CLANGAMES_TASK_INFO_DESTROY_BB_MEGATESLA","sc/buildings2.sc","mega_tesla_lvl4",600,1440,4,,"Mega Tesla",,5,15,
"DestroyMultiMortarSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_MULTIMORTAR","TID_CLANGAMES_TASK_INFO_DESTROY_BB_MULTIMORTAR","sc/buildings2.sc","multi_mortar_lvl3",150,180,1,,"Multi Mortar",,20,5,
"DestroyMultiMortar_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_MULTIMORTAR","TID_CLANGAMES_TASK_INFO_DESTROY_BB_MULTIMORTAR","sc/buildings2.sc","multi_mortar_lvl5",300,480,2,,"Multi Mortar",,10,10,
"DestroyMultiMortarEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_MULTIMORTAR","TID_CLANGAMES_TASK_INFO_DESTROY_BB_MULTIMORTAR","sc/buildings2.sc","multi_mortar_lvl7",600,1440,4,,"Multi Mortar",,5,15,
"DestroyTownHall2Small_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BB_BUILDERHALL","TID_CLANGAMES_TASK_INFO_DESTROY_BB_BUILDERHALL","sc/buildings2.sc","new_TH_lvl3",150,180,1,,"Town Hall2",,75,5,
"DestroyTownHall2_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_BUILDERHALL","TID_CLANGAMES_TASK_INFO_DESTROY_BB_BUILDERHALL","sc/buildings2.sc","new_TH_lvl5",300,480,2,,"Town Hall2",,50,10,
"DestroyTownHall2Epic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_BUILDERHALL","TID_CLANGAMES_TASK_INFO_DESTROY_BB_BUILDERHALL","sc/buildings2.sc","new_TH_lvl7",600,1440,4,,"Town Hall2",,25,15,
"WinBattlesUsingSpellBat_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BAT","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_bats",150,180,1,1,"SpawnBats",,30,5,
"WinBattlesUsingSpellClone_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_CLONE","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_clone",150,180,1,1,"Duplicate",,30,5,
"WinBattlesUsingSpellEarthquake_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_EARTHQUAKE","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_earthquake",150,180,1,1,"Earthquake",,75,5,
"WinBattlesUsingSpellFreeze_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FREEZE","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_freeze",150,180,1,1,"Freeze",,75,5,
"WinBattlesUsingSpellHaste_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HASTE","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_speedup",150,180,1,1,"SpeedUp",,50,5,
"WinBattlesUsingSpellHeal_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEAL","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_healing",150,180,1,1,"HealingWave",,50,5,
"WinBattlesUsingSpellInvisibility_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_invisibility",150,180,1,1,"Invisibility",,20,5,
"WinBattlesUsingSpellJump_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_JUMP","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_jump",150,180,1,1,"Jump",,50,5,
"WinBattlesUsingSpellLightning_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LIGHTNING","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_lightning",150,180,1,1,"LighningStorm",,75,5,
"WinBattlesUsingSpellPoison_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_POISON","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_toxic",150,180,1,1,"Poison",,50,5,
