"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","MaxCount","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","LowEndSound","LowEndVolume","LowEndMinPitch","LowEndMaxPitch","SoundDelay","StopSound","PitchIncrease","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale"
"Electro Dragon Deploy",,,,,,"None",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/electro_dragon_sfx_dep_01.ogg",90,100,100,"sfx/electro_dragon_sfx_dep_01.ogg",90,100,100,0,"false",0,"false",,0,0,0,100,100
"Electro Dragon Pre Attack",,,,,,"None",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/electro_dragon_sfx_atk_01.ogg",50,100,100,"sfx/electro_dragon_sfx_atk_01.ogg",50,100,100,0,"true",0,"false",,0,0,0,100,100
"Electro Dragon Wings",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/electro_dragon_sfx_wing_01.ogg",30,100,100,"sfx/electro_dragon_sfx_wing_01.ogg",30,100,100,0,"false",0,"false",,0,0,0,100,100
"Elite Valkyrie Rage deploy",,,"eliteValkyrieRage_rangeRing3",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bottle_rage_magic_07v2.ogg",63,75,75,"sfx/explosion_02.ogg",80,70,80,0,"false",0,"false",,0,0,0,100,100
,,,"eliteValkyrieRage_rangeRing1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_glowPurple",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_flyingLine1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_rangeRingOutter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elite Valkyrie Rage deploy top",,,"eliteValkyrieRage_smokeRing",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"eliteValkyrieRage_flyingLine2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_flyingLine3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_flyingLine4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_flyingLine2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_flyingLine3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_glowParticles",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_smokeRing4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_smokeRing2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_smokeRing5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_smokeRing3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"eliteValkyrieRage_glowParticles2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elixir Pump Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/elixir_pump_pickup_07.ogg",80,100,100,"sfx/wall_pickup_01.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Elixir Pump Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/elixir_pump_drop_03.ogg",80,100,100,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elixir Storage Destroyed",,,"Elixir Storage Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elixir Storage Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/elixir_storage_pickup_04.ogg",80,100,100,"sfx/wall_pickup_01.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Elixir Storage Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/elixir_storage_drop_02.ogg",80,100,100,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elprimo Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/primo_punch_02.ogg",60,98,102,"sfx/giant_attack_06.ogg",70,90,110,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/primo_punch_03.ogg",1,98,102,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/primo_punch_03.ogg",60,98,102,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/primo_punch_01.ogg",1,98,102,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/primo_punch_03.ogg",1,98,102,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/primo_punch_01.ogg",60,98,102,,,,,,,,,,,,,,
"Elprimo Deploy",,,"Deploy",,0,"Objects",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/elprimo_dep_02.ogg",70,98,102,"sfx/gob_attack_01.ogg",40,75,75,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,"sfx/elprimo_dep_01.ogg",70,98,102,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,"sfx/elprimo_dep_03.ogg",70,98,102,,,,,,,,,,,,,,
"Elprimo Die",,,"SplatBig",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/lp_death_01.ogg",70,95,105,"sfx/barbarian_death_01.ogg",60,65,70,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/lp_death_02.ogg",70,95,105,,,,,,,,,,,,,,
"Embers",,,"EmberParticles",,0,"Top",0,0,"false","true","false","false","true","false","false","true","false",30,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Enemy growth aura",,,"enemy_growth_aura_ring",,0,"Ground",0,0,"false","false","false","false","true","false","false","true","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Explosive Arrow",,,"Explosive_arrow2",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/explosive_arrow_01v2.ogg",65,100,100,"sfx/mage_attack_02.ogg",50,120,120,0,"false",0,"false",,0,0,0,100,100
,,,"Arrow_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosive_arrow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Arrow_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fireworks_01",,,"Fireworks_burst",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/air_def_hit_02.ogg",65,100,100,"sfx/wizard_hit_01.ogg",65,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Fireworks_burst_slow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireworks_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireworks_aftersparkle",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireworks_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fireworks_remove_01",,,"Fireworks_burst",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/air_def_hit_02.ogg",65,100,100,"sfx/wizard_hit_01.ogg",65,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Fireworks_burst_slow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireworks_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireworks_aftersparkle",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireworks_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireworks_confetti",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fireworks_burst_02",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fireworks_tap_01",,,"Smoke",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/air_def_hit_02.ogg",65,100,100,"sfx/wizard_hit_01.ogg",65,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"AirDefence3_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Flamer_attack",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/multi_mortar_fire_01.ogg",90,98,102,"sfx/mortar_fire_02_with_fall.ogg",70,95,105,0,"false",0,"false",,0,0,0,100,100
"Flamer_hit1-3",,,"Flamer_burn1-3",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_tower_hit_01.ogg",80,95,105,"sfx/mortar_hit_01.ogg",60,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Flamer_fire_balls1-3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Flamer_hit_spark1-3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Flamer_dustring1-3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Flamer_hit4-6",,,"Flamer_burn4-6",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_tower_hit_01.ogg",80,95,105,"sfx/mortar_hit_01.ogg",60,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Flamer_fire_balls4-6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Flamer_hit_spark4-6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Flamer_dustring4-6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Flamer_hit7-8",,,"Flamer_burn7-8",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_tower_hit_01.ogg",80,95,105,"sfx/mortar_hit_01.ogg",60,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Flamer_fire_balls7-8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Flamer_hit_spark7-8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Flamer_dustring7-8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Flamer_trail1-3",,,"Flamer_trail1-3",,0,"Objects",0,0,"false","false","false","false","false","false","false","true","false",6,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Flamer_trail4-6",,,"Flamer_trail4-6",,0,"Objects",0,0,"false","false","false","false","false","false","false","true","false",6,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Flamer_trail7-8",,,"Flamer_trail7-8",,0,"Objects",0,0,"false","false","false","false","false","false","false","true","false",6,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Flower Pickup",,,"Grass",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bush2.ogg",80,100,100,"sfx/wall_pickup_01.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
"Fortune_remove_01",,,"gold_burst_02",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coins_collect_01.ogg",70,100,100,"sfx/coins_collect_01.ogg",70,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"gold_confetti_01",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fortune_tap_01",,,"gold_burst_01",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coins_collect_01.ogg",70,100,100,"sfx/coins_collect_01.ogg",70,100,100,0,"false",0,"false",,0,0,0,100,100
"Freeze deploy lvl1",,,"Freeze_glow_blue_lvl1",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",80,90,90,"sfx/mage_attack_02.ogg",70,55,55,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze2_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze3_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze1_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy lvl2",,,"Freeze_glow_blue_lvl2",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",80,90,90,"sfx/mage_attack_02.ogg",70,55,55,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze2_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze3_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze1_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy lvl3",,,"Freeze_glow_blue_lvl3",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",80,90,90,"sfx/mage_attack_02.ogg",70,55,55,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze2_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze3_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze1_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy lvl4",,,"Freeze_glow_blue_lvl4",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",80,90,90,"sfx/mage_attack_02.ogg",70,55,55,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze2_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze3_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze1_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy lvl5",,,"Freeze_glow_blue_lvl5",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",80,90,90,"sfx/mage_attack_02.ogg",70,55,55,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze2_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze3_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze1_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy lvl6",,,"Freeze_glow_blue_lvl6",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",80,90,90,"sfx/mage_attack_02.ogg",70,55,55,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze2_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze3_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze1_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy lvl7",,,"Freeze_glow_blue_lvl7",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",80,90,90,"sfx/mage_attack_02.ogg",70,55,55,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze2_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze3_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze1_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy2 lvl1",,,"Freeze_dots1_lvl1",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze_dots2_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze_crystal_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy2 lvl2",,,"Freeze_dots1_lvl2",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze_dots2_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze_crystal_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy2 lvl3",,,"Freeze_dots1_lvl3",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze_dots2_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze_crystal_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy2 lvl4",,,"Freeze_dots1_lvl4",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze_dots2_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze_crystal_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy2 lvl5",,,"Freeze_dots1_lvl5",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze_dots2_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze_crystal_lvl5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy2 lvl6",,,"Freeze_dots1_lvl6",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze_dots2_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze_crystal_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze deploy2 lvl7",,,"Freeze_dots1_lvl7",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Freeze_dots2_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Freeze_crystal_lvl7",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freeze predeploy",,,"freeze_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/magic_bottle_fall_05.ogg",80,95,95,"sfx/elixir_collect_02.ogg",40,120,120,0,"false",0,"false",,0,0,0,100,100
"Gargoyle Attack",,,"Gargoyle_spit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",8,0,"sfx/garg_attack_01.ogg",70,90,110,"sfx/gob_attack_01.ogg",60,90,110,0,"false",0,"false",,0,0,0,100,100
"Gargoyle Attack2",,,"Gargoyle_spit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",8,0,"sfx/poison_garg_2nd_atk_hit_01.ogg",50,95,105,"sfx/gob_attack_01.ogg",60,90,110,0,"false",0,"false",,0,0,0,100,100
"Gargoyle Deploy",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/garg_deploy_02.ogg",70,90,110,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Gargoyle Die",,,"Dsplat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/garg_die_01.ogg",50,90,110,"sfx/wall_breaker_die_01.ogg",100,100,100,0,"false",0,"false",,0,0,0,100,100
"Gargoyle Hit",,,"Gargoyle_hit",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/balloon_hit_01.ogg",30,110,130,"sfx/balloon_hit_01.ogg",30,110,130,0,"false",0,"false",,0,0,0,100,100
,,,"Gargoyle_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gargoyle Hit2",,,"Gargoyle_hit",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/balloon_hit_01.ogg",30,110,130,"sfx/balloon_hit_01.ogg",30,110,130,0,"false",0,"false",,0,0,0,100,100
,,,"Gargoyle_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gargoyle2 Hit",,,"Gargoyle2_hit",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/balloon_hit_01.ogg",30,110,130,"sfx/balloon_hit_01.ogg",30,110,130,0,"false",0,"false",,0,0,0,100,100
,,,"Dark_bubbles",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Generic Hit",,,"DefenceHit",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/generic_hit_01.ogg",30,95,105,"sfx/barbarian_hit_stuff.ogg",30,105,115,0,"false",0,"false",,0,0,0,100,100
"Generic Pick Up",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/wall_pickup_01.ogg",50,100,100,"sfx/wall_pickup_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Generic Placing",,,"Place",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/cannon_drop2.ogg",50,100,100,"sfx/cannon_drop2.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Ghost_deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/groy_dep_01.ogg",85,98,102,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Ghost_sword",,,"Hit",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/roysword_01.ogg",75,96,104,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Ghost_sword_vo",,,"Hit",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/roysword_vo_01.ogg",80,96,104,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Giant Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/giant_attack_06.ogg",70,90,110,"sfx/giant_attack_06.ogg",70,90,110,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/giant_attack_05.ogg",70,90,110,,,,,,,,,,,,,,
"Giant Big Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/rock_troll_explo_01.ogg",90,105,110,"sfx/giant_attack_hit_01.ogg",60,90,110,0,"false",0,"false",,0,0,0,100,100
,,,"Cannon",,0,,,,,,,,,,,,,,,"sfx/rock_troll_hit_02.ogg",90,105,110,,,,,,,,,,,,,,
,,,"Arrow_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Deploy",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Giant Cannon Attack",,,"GiantCannon_flash2",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",6,0,"sfx/cannon_08.ogg",80,100,100,"sfx/cannon_08.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"GiantCannon_smoke2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"GiantCannon_fireBalls2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"GiantCannon_lightFlash2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"GiantCannon_smoke_continuous",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Giant Deploy",,,"Deploy",,0,"Objects",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/giant_deploy_04.ogg",80,100,100,"sfx/gob_attack_01.ogg",40,75,75,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,"sfx/giant_deploy_04v2.ogg",80,100,100,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,"sfx/giant_deploy_04v3.ogg",80,100,100,,,,,,,,,,,,,,
"Giant Die",,,"SplatBig",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/giant_death_02.ogg",70,90,110,"sfx/barbarian_death_01.ogg",60,65,70,0,"false",0,"false",,0,0,0,100,100
